SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BETA, SM, 07-Feb-2019, 75.00, 76.00, 79.55, 76.00, 79.55, 79.50, 78.35, 2400, 1.88, 3, 2400, 100.00
BFINVEST, EQ, 07-Feb-2019, 199.55, 199.85, 205.95, 198.60, 200.50, 199.60, 202.16, 51584, 104.28, 2123, 14572, 28.25
BFUTILITIE, EQ, 07-Feb-2019, 181.65, 181.05, 185.75, 181.05, 182.00, 182.45, 183.19, 157355, 288.26, 4213, 36723, 23.34
BGLOBAL, BE, 07-Feb-2019, 2.55, 2.45, 2.65, 2.45, 2.65, 2.65, 2.45, 2390, 0.06, 14, -, -
BGRENERGY, EQ, 07-Feb-2019, 46.25, 46.10, 48.90, 45.50, 47.85, 47.55, 47.35, 103118, 48.82, 1103, 38782, 37.61
BHAGERIA, EQ, 07-Feb-2019, 220.90, 221.95, 222.00, 215.00, 217.00, 218.55, 217.64, 10893, 23.71, 411, 5859, 53.79
BHAGYANGR, EQ, 07-Feb-2019, 31.40, 32.55, 32.65, 29.35, 30.55, 30.70, 31.18, 17193, 5.36, 160, 14030, 81.60
BHAGYAPROP, EQ, 07-Feb-2019, 29.75, 29.00, 30.30, 28.50, 30.25, 29.90, 29.98, 4307, 1.29, 25, 3766, 87.44
BHANDARI, EQ, 07-Feb-2019, 1.90, 1.90, 1.95, 1.85, 1.90, 1.85, 1.88, 50697, 0.96, 47, 28633, 56.48
BHARATFIN, EQ, 07-Feb-2019, 949.40, 944.05, 950.75, 938.10, 944.15, 945.00, 944.85, 989774, 9351.92, 19404, 788690, 79.68
BHARATFORG, EQ, 07-Feb-2019, 482.10, 482.80, 495.45, 481.70, 493.80, 492.80, 490.98, 772841, 3794.51, 18413, 216874, 28.06
BHARATGEAR, EQ, 07-Feb-2019, 150.75, 152.85, 154.90, 151.05, 154.90, 154.00, 153.37, 7769, 11.92, 280, 6027, 77.58
BHARATRAS, EQ, 07-Feb-2019, 3759.65, 3836.75, 3877.90, 3713.00, 3756.00, 3766.45, 3804.91, 2047, 77.89, 766, 995, 48.61
BHARATWIRE, EQ, 07-Feb-2019, 58.30, 58.25, 61.60, 57.50, 59.00, 59.85, 59.07, 18935, 11.18, 264, 13456, 71.06
BHARTIARTL, EQ, 07-Feb-2019, 308.75, 308.60, 314.40, 305.20, 310.00, 311.15, 311.48, 3472111, 10814.96, 41204, 571288, 16.45
BHEL, EQ, 07-Feb-2019, 60.80, 61.00, 62.50, 60.60, 62.40, 62.20, 61.67, 8069603, 4976.71, 24606, 2290341, 28.38
BIGBLOC, EQ, 07-Feb-2019, 27.25, 27.00, 27.35, 26.00, 26.95, 26.20, 26.41, 1420, 0.37, 50, 873, 61.48
BIL, EQ, 07-Feb-2019, 215.70, 215.85, 216.45, 210.00, 215.00, 215.50, 213.62, 746, 1.59, 81, 377, 50.54
BILENERGY, BE, 07-Feb-2019, 0.90, 0.95, 0.95, 0.90, 0.95, 0.95, 0.94, 228093, 2.16, 67, -, -
BINANIIND, EQ, 07-Feb-2019, 35.70, 35.40, 38.40, 34.15, 37.00, 36.85, 36.93, 36895, 13.62, 383, 20367, 55.20
BINDALAGRO, EQ, 07-Feb-2019, 14.35, 14.40, 14.40, 13.90, 14.05, 14.05, 14.12, 10397, 1.47, 61, 9149, 88.00
BIOCON, EQ, 07-Feb-2019, 634.55, 634.95, 658.80, 633.15, 656.00, 655.60, 650.83, 1614530, 10507.88, 41575, 439826, 27.24
BIRLACABLE, EQ, 07-Feb-2019, 163.70, 163.70, 172.70, 161.20, 171.15, 171.25, 167.94, 87861, 147.56, 2823, 41504, 47.24
BIRLACORPN, EQ, 07-Feb-2019, 454.70, 451.00, 481.00, 451.00, 481.00, 478.95, 471.50, 47226, 222.67, 2456, 21782, 46.12
BIRLAMONEY, BE, 07-Feb-2019, 43.20, 44.60, 45.00, 42.30, 43.50, 43.20, 43.67, 28619, 12.50, 241, -, -
BKMINDST, EQ, 07-Feb-2019, 5.40, 5.20, 5.20, 4.90, 5.00, 4.95, 5.00, 10670, 0.53, 56, 8529, 79.93
BLBLIMITED, EQ, 07-Feb-2019, 5.40, 5.45, 5.45, 5.10, 5.40, 5.35, 5.39, 11258, 0.61, 16, 10108, 89.79
BLISSGVS, EQ, 07-Feb-2019, 158.95, 158.00, 165.50, 153.75, 154.80, 156.45, 158.96, 3439474, 5467.28, 18319, 675159, 19.63
BLKASHYAP, EQ, 07-Feb-2019, 17.90, 17.70, 19.90, 17.55, 17.85, 18.05, 18.55, 563517, 104.53, 2529, 263575, 46.77
BLS, EQ, 07-Feb-2019, 104.05, 104.40, 120.00, 101.10, 110.45, 110.10, 111.44, 131013, 146.00, 2634, 60278, 46.01
BLUEBLENDS, EQ, 07-Feb-2019, 3.30, 3.30, 3.30, 3.20, 3.25, 3.25, 3.22, 345, 0.01, 6, 345, 100.00
BLUEDART, EQ, 07-Feb-2019, 3098.90, 3100.60, 3115.00, 3069.95, 3100.00, 3099.95, 3091.74, 2313, 71.51, 362, 1727, 74.66
BLUEDART, N3, 07-Feb-2019, 10.90, 10.89, 10.91, 10.89, 10.90, 10.90, 10.91, 21006, 2.29, 9, 21000, 99.97
BLUESTARCO, EQ, 07-Feb-2019, 581.85, 583.55, 593.15, 582.00, 586.60, 588.05, 586.22, 411229, 2410.70, 2847, 387936, 94.34
BODALCHEM, EQ, 07-Feb-2019, 99.00, 99.45, 101.95, 98.25, 101.90, 101.35, 100.70, 78413, 78.97, 1224, 37841, 48.26
BOHRA, SM, 07-Feb-2019, 20.90, 19.90, 19.90, 19.90, 19.90, 19.90, 19.90, 2000, 0.40, 1, 2000, 100.00
BOMDYEING, EQ, 07-Feb-2019, 103.85, 102.00, 119.45, 97.70, 112.40, 111.55, 111.39, 3351995, 3733.73, 30529, 1064008, 31.74
BOROSIL, EQ, 07-Feb-2019, 202.45, 204.00, 217.70, 198.10, 214.00, 214.20, 212.09, 76608, 162.47, 2321, 38666, 50.47
BOSCHLTD, EQ, 07-Feb-2019, 19248.25, 19171.00, 19298.70, 19150.10, 19255.00, 19224.75, 19244.28, 8422, 1620.75, 3057, 4124, 48.97
BPCL, EQ, 07-Feb-2019, 339.30, 339.75, 342.05, 337.90, 339.50, 339.40, 339.93, 1524023, 5180.63, 20943, 703394, 46.15
BPL, EQ, 07-Feb-2019, 27.35, 27.35, 28.60, 26.00, 28.35, 28.00, 27.54, 202780, 55.84, 1690, 70534, 34.78
BRFL, EQ, 07-Feb-2019, 6.85, 6.55, 6.70, 6.55, 6.55, 6.55, 6.55, 86887, 5.69, 205, 84085, 96.78
BRIGADE, EQ, 07-Feb-2019, 207.25, 207.75, 209.75, 205.55, 208.40, 207.60, 208.04, 30726, 63.92, 1009, 14832, 48.27
BRIGHT, SM, 07-Feb-2019, 35.45, 32.50, 32.50, 32.50, 32.50, 32.50, 32.50, 3000, 0.98, 1, 3000, 100.00
BRITANNIA, EQ, 07-Feb-2019, 3181.40, 3210.00, 3230.00, 3174.10, 3210.00, 3214.10, 3202.82, 374133, 11982.81, 30977, 159553, 42.65
BRNL, EQ, 07-Feb-2019, 85.75, 93.50, 102.90, 93.50, 99.00, 97.00, 99.17, 102084, 101.24, 1863, 19135, 18.74
BROOKS, EQ, 07-Feb-2019, 43.50, 43.50, 45.90, 43.45, 44.25, 44.65, 44.46, 12400, 5.51, 252, 7786, 62.79
BSE, EQ, 07-Feb-2019, 563.70, 567.00, 568.50, 534.65, 560.50, 565.45, 561.29, 100840, 566.01, 6057, 66935, 66.38
BSELINFRA, EQ, 07-Feb-2019, 1.70, 1.75, 2.00, 1.75, 1.90, 1.95, 1.92, 123478, 2.38, 202, 91069, 73.75
BSHSL, SM, 07-Feb-2019, 128.00, 128.10, 128.10, 128.00, 128.00, 128.00, 128.05, 2000, 2.56, 2, 0, 0.00
BSL, EQ, 07-Feb-2019, 41.95, 41.40, 42.80, 41.40, 42.80, 42.70, 42.36, 5213, 2.21, 86, 3316, 63.61
BSLGOLDETF, EQ, 07-Feb-2019, 3075.00, 3076.00, 3076.00, 3045.00, 3045.00, 3045.00, 3060.50, 8, 0.24, 3, 4, 50.00
BSLNIFTY, EQ, 07-Feb-2019, 115.98, 115.97, 115.97, 112.20, 114.03, 114.04, 113.07, 1397, 1.58, 24, 1154, 82.61
BURNPUR, EQ, 07-Feb-2019, 2.60, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 123693, 3.09, 100, 123642, 99.96
BUTTERFLY, EQ, 07-Feb-2019, 227.95, 224.00, 232.95, 220.90, 223.80, 224.90, 225.72, 14435, 32.58, 852, 6740, 46.69
BVCL, BE, 07-Feb-2019, 14.80, 14.45, 15.50, 14.25, 15.35, 15.35, 14.53, 2471, 0.36, 16, -, -
BYKE, EQ, 07-Feb-2019, 32.10, 33.95, 33.95, 31.50, 32.00, 31.95, 32.17, 98500, 31.69, 1041, 74692, 75.83
CADILAHC, EQ, 07-Feb-2019, 317.95, 320.05, 334.50, 318.25, 323.30, 321.95, 326.45, 7512981, 24526.39, 85815, 2643430, 35.18
CALSOFT, EQ, 07-Feb-2019, 17.70, 17.70, 18.45, 16.20, 17.00, 17.20, 16.92, 26549, 4.49, 130, 19823, 74.67
CAMLINFINE, EQ, 07-Feb-2019, 47.70, 47.65, 49.20, 45.45, 45.45, 45.70, 47.29, 224572, 106.21, 1687, 144597, 64.39
CANBK, EQ, 07-Feb-2019, 235.60, 236.05, 241.50, 233.90, 236.55, 237.05, 237.46, 4888921, 11609.42, 38440, 370071, 7.57
CANDC, EQ, 07-Feb-2019, 22.05, 22.55, 23.55, 22.00, 22.95, 22.75, 22.78, 17148, 3.91, 68, 11431, 66.66
CANFINHOME, EQ, 07-Feb-2019, 244.90, 245.50, 258.75, 243.95, 254.45, 254.45, 252.68, 1491642, 3769.07, 18610, 251178, 16.84
CANTABIL, EQ, 07-Feb-2019, 147.60, 148.05, 172.70, 148.00, 165.00, 169.65, 163.63, 118703, 194.23, 2159, 51931, 43.75
CAPACITE, EQ, 07-Feb-2019, 210.15, 210.15, 213.00, 204.35, 209.00, 208.50, 208.88, 35031, 73.17, 2113, 19031, 54.33
CAPLIPOINT, EQ, 07-Feb-2019, 349.75, 354.95, 366.05, 352.90, 361.15, 362.30, 358.54, 24215, 86.82, 1051, 16986, 70.15
CAPTRUST, BE, 07-Feb-2019, 185.15, 177.15, 194.40, 177.15, 183.00, 183.00, 183.58, 481, 0.88, 17, -, -
CARBORUNIV, EQ, 07-Feb-2019, 338.20, 338.45, 351.90, 334.20, 351.00, 350.50, 348.65, 55733, 194.31, 2586, 47243, 84.77
CAREERP, EQ, 07-Feb-2019, 67.35, 67.50, 71.90, 63.00, 66.80, 67.10, 67.61, 7264, 4.91, 158, 3886, 53.50
CARERATING, EQ, 07-Feb-2019, 987.45, 992.20, 994.30, 978.70, 992.95, 989.35, 987.24, 23162, 228.66, 3125, 19011, 82.08
CASTEXTECH, EQ, 07-Feb-2019, 0.80, 0.75, 0.80, 0.75, 0.75, 0.75, 0.75, 685422, 5.16, 250, 479273, 69.92
CASTROLIND, EQ, 07-Feb-2019, 149.95, 149.55, 153.95, 149.05, 152.35, 152.35, 151.37, 949318, 1436.94, 9412, 354815, 37.38
CCCL, EQ, 07-Feb-2019, 1.85, 1.70, 2.00, 1.70, 2.00, 1.95, 1.83, 109737, 2.00, 70, 84796, 77.27
CCHHL, EQ, 07-Feb-2019, 6.20, 6.15, 6.60, 5.75, 6.40, 6.30, 6.21, 63174, 3.92, 176, 40520, 64.14
CCL, EQ, 07-Feb-2019, 271.50, 268.30, 274.80, 268.30, 272.00, 273.60, 272.10, 42401, 115.38, 1244, 39019, 92.02
CDSL, EQ, 07-Feb-2019, 208.45, 209.00, 220.75, 208.50, 217.95, 218.60, 215.02, 402235, 864.89, 6499, 322624, 80.21
CEATLTD, EQ, 07-Feb-2019, 1098.10, 1098.65, 1137.85, 1089.70, 1132.00, 1131.15, 1123.77, 851096, 9564.39, 21516, 87980, 10.34
CEBBCO, BE, 07-Feb-2019, 18.05, 18.40, 18.95, 17.55, 18.95, 18.45, 18.46, 14192, 2.62, 71, -, -
CELEBRITY, EQ, 07-Feb-2019, 8.30, 8.45, 8.80, 8.10, 8.55, 8.55, 8.52, 16620, 1.42, 67, 13526, 81.38
CELESTIAL, EQ, 07-Feb-2019, 5.95, 5.70, 6.05, 5.70, 5.70, 5.70, 5.71, 22445, 1.28, 100, 18311, 81.58
CENTENKA, EQ, 07-Feb-2019, 235.80, 236.75, 241.00, 232.85, 236.55, 236.85, 237.19, 38133, 90.45, 383, 34767, 91.17
CENTEXT, EQ, 07-Feb-2019, 6.40, 6.45, 7.00, 6.40, 6.85, 6.80, 6.80, 186255, 12.66, 211, 145324, 78.02
CENTRALBK, EQ, 07-Feb-2019, 29.30, 29.30, 30.30, 29.25, 29.90, 29.65, 29.77, 255330, 76.01, 1324, 103848, 40.67
CENTRUM, EQ, 07-Feb-2019, 31.30, 32.70, 32.70, 30.40, 30.45, 31.10, 31.13, 161477, 50.26, 1228, 94982, 58.82
CENTUM, EQ, 07-Feb-2019, 430.20, 448.00, 462.80, 432.00, 432.60, 433.55, 444.96, 16760, 74.58, 985, 7858, 46.89
CENTURYPLY, EQ, 07-Feb-2019, 162.75, 162.75, 170.95, 161.75, 170.60, 169.60, 167.97, 144819, 243.26, 2847, 83866, 57.91
CENTURYTEX, EQ, 07-Feb-2019, 762.90, 763.10, 774.75, 756.30, 762.85, 762.95, 765.81, 647167, 4956.06, 21066, 98946, 15.29
CERA, EQ, 07-Feb-2019, 2324.15, 2316.70, 2379.95, 2312.80, 2334.50, 2353.15, 2341.98, 2672, 62.58, 514, 1752, 65.57
CEREBRAINT, EQ, 07-Feb-2019, 27.30, 27.50, 28.35, 26.30, 27.80, 28.05, 27.68, 627348, 173.66, 1538, 373470, 59.53
CES1RPG, MF, 07-Feb-2019, 9.07, 9.00, 9.20, 9.00, 9.20, 9.17, 9.10, 25050, 2.28, 10, 21350, 85.23
CESC, EQ, 07-Feb-2019, 729.20, 731.00, 734.90, 714.35, 721.00, 722.00, 722.74, 725265, 5241.75, 22205, 175058, 24.14
CESCVENT, BE, 07-Feb-2019, 469.95, 460.10, 493.40, 460.00, 477.00, 475.35, 479.51, 190195, 912.00, 1976, -, -
CGCL, EQ, 07-Feb-2019, 138.80, 138.55, 142.00, 137.00, 140.00, 140.05, 138.50, 414367, 573.92, 4200, 37773, 9.12
CGPOWER, EQ, 07-Feb-2019, 32.55, 32.60, 36.25, 32.20, 35.55, 35.55, 35.13, 11038340, 3877.84, 26159, 1678616, 15.21
CHALET, EQ, 07-Feb-2019, 280.00, 294.00, 300.00, 250.00, 291.95, 291.70, 289.25, 9442180, 27311.79, 68679, 6454947, 68.36
CHAMBLFERT, EQ, 07-Feb-2019, 170.70, 170.70, 172.55, 167.35, 170.00, 170.15, 170.36, 204856, 348.99, 6698, 77478, 37.82
CHEMFAB, EQ, 07-Feb-2019, 139.40, 141.00, 141.45, 132.00, 135.05, 135.55, 135.43, 9895, 13.40, 212, 7291, 73.68
CHENNPETRO, EQ, 07-Feb-2019, 229.55, 230.70, 238.70, 225.30, 231.80, 232.40, 231.41, 989723, 2290.29, 42314, 142862, 14.43
CHOLAFIN, EQ, 07-Feb-2019, 1247.60, 1248.00, 1271.95, 1242.50, 1250.05, 1251.55, 1253.79, 339258, 4253.58, 20888, 138653, 40.87
CHROMATIC, BE, 07-Feb-2019, 0.90, 0.90, 0.95, 0.85, 0.95, 0.95, 0.91, 34661, 0.32, 34, -, -
CIGNITITEC, EQ, 07-Feb-2019, 337.00, 338.00, 347.75, 330.50, 345.10, 343.10, 337.78, 11584, 39.13, 525, 6879, 59.38
CIMMCO, EQ, 07-Feb-2019, 31.85, 32.15, 32.80, 31.70, 32.70, 32.30, 32.41, 7112, 2.30, 216, 3548, 49.89
CINELINE, EQ, 07-Feb-2019, 41.10, 41.05, 42.75, 40.55, 42.00, 42.35, 41.73, 9593, 4.00, 125, 7637, 79.61
CINEVISTA, EQ, 07-Feb-2019, 5.30, 5.05, 5.35, 4.80, 5.10, 5.20, 4.96, 8337, 0.41, 23, 7527, 90.28
CIPLA, EQ, 07-Feb-2019, 534.95, 537.10, 546.60, 528.15, 532.00, 532.90, 535.44, 4417618, 23653.48, 67663, 994304, 22.51
CLEDUCATE, EQ, 07-Feb-2019, 124.05, 125.25, 127.05, 123.05, 127.00, 126.80, 125.21, 2698, 3.38, 151, 1426, 52.85
CLNINDIA, EQ, 07-Feb-2019, 375.30, 375.90, 382.80, 375.10, 375.10, 377.05, 379.00, 5014, 19.00, 300, 3301, 65.84
CMICABLES, EQ, 07-Feb-2019, 122.80, 124.00, 125.70, 121.45, 123.50, 123.35, 124.14, 17288, 21.46, 373, 10087, 58.35
CMMIPL, SM, 07-Feb-2019, 9.20, 8.75, 8.75, 8.75, 8.75, 8.75, 8.75, 3000, 0.26, 1, 3000, 100.00
CNOVAPETRO, EQ, 07-Feb-2019, 16.45, 17.60, 18.00, 17.05, 17.75, 17.75, 17.67, 601, 0.11, 13, 400, 66.56
COALINDIA, EQ, 07-Feb-2019, 219.95, 220.80, 224.65, 220.15, 224.00, 224.20, 222.89, 3111207, 6934.51, 29723, 1250899, 40.21
COCHINSHIP, EQ, 07-Feb-2019, 361.75, 364.90, 364.90, 361.30, 362.10, 362.35, 362.67, 25902, 93.94, 1792, 15682, 60.54
COFFEEDAY, EQ, 07-Feb-2019, 265.05, 269.00, 269.95, 259.15, 260.85, 260.80, 262.27, 113395, 297.41, 2658, 71993, 63.49
COLPAL, EQ, 07-Feb-2019, 1294.90, 1304.00, 1311.40, 1295.00, 1299.75, 1297.65, 1300.53, 286386, 3724.53, 12223, 159975, 55.86
COMPINFO, EQ, 07-Feb-2019, 17.90, 18.25, 21.45, 18.10, 21.45, 21.30, 20.45, 85997, 17.58, 748, 52159, 60.65
COMPUSOFT, EQ, 07-Feb-2019, 9.00, 8.75, 9.25, 8.75, 9.10, 9.15, 9.01, 26837, 2.42, 96, 11272, 42.00
CONCOR, EQ, 07-Feb-2019, 510.45, 515.80, 518.00, 503.65, 514.40, 513.50, 512.38, 258120, 1322.56, 12609, 98209, 38.05
CONSOFINVT, EQ, 07-Feb-2019, 44.00, 43.15, 44.90, 43.00, 43.10, 43.10, 43.23, 933, 0.40, 17, 752, 80.60
CONTROLPR, EQ, 07-Feb-2019, 253.05, 252.75, 252.75, 244.30, 248.50, 249.55, 247.63, 6443, 15.95, 289, 4582, 71.12
CORALFINAC, EQ, 07-Feb-2019, 14.55, 14.40, 15.05, 14.35, 14.85, 14.75, 14.70, 13040, 1.92, 49, 11707, 89.78
CORDSCABLE, EQ, 07-Feb-2019, 56.55, 56.10, 57.40, 54.55, 55.30, 55.15, 56.15, 15985, 8.98, 222, 13124, 82.10
COROMANDEL, EQ, 07-Feb-2019, 446.55, 448.00, 459.35, 447.35, 454.75, 450.10, 452.54, 190030, 859.95, 16698, 102230, 53.80
CORPBANK, EQ, 07-Feb-2019, 25.45, 25.40, 26.05, 25.20, 25.40, 25.35, 25.59, 165503, 42.35, 1073, 80425, 48.59
COSMOFILMS, EQ, 07-Feb-2019, 180.20, 182.85, 187.00, 179.80, 183.20, 184.20, 182.53, 8445, 15.41, 393, 4308, 51.01
COUNCODOS, EQ, 07-Feb-2019, 2.15, 2.10, 2.25, 2.05, 2.25, 2.25, 2.23, 334, 0.01, 6, 291, 87.13
COX&KINGS, EQ, 07-Feb-2019, 154.50, 152.10, 157.00, 152.10, 155.45, 156.00, 155.98, 19091, 29.78, 759, 7112, 37.25
CPSEETF, EQ, 07-Feb-2019, 23.38, 23.06, 23.66, 23.06, 23.60, 23.62, 23.54, 2671311, 628.81, 1738, 2378380, 89.03
CREATIVE, SM, 07-Feb-2019, 112.90, 114.00, 114.00, 114.00, 114.00, 114.00, 114.00, 1600, 1.82, 1, 1600, 100.00
CREDITACC, EQ, 07-Feb-2019, 403.05, 397.00, 407.95, 396.65, 397.00, 400.55, 403.00, 34574, 139.33, 2983, 16618, 48.07
CREST, EQ, 07-Feb-2019, 129.30, 130.95, 131.00, 124.15, 127.00, 126.00, 125.95, 8421, 10.61, 266, 4393, 52.17
CRISIL, EQ, 07-Feb-2019, 1656.55, 1659.80, 1659.80, 1645.45, 1654.65, 1654.15, 1651.76, 3326, 54.94, 861, 2605, 78.32
CRMFGETF, EQ, 07-Feb-2019, 3090.10, 3011.00, 3055.00, 3011.00, 3055.00, 3055.00, 3033.00, 6, 0.18, 2, 3, 50.00
CROMPTON, EQ, 07-Feb-2019, 215.00, 213.80, 221.65, 213.80, 220.10, 220.50, 220.41, 604367, 1332.06, 19578, 486491, 80.50
CTE, EQ, 07-Feb-2019, 40.65, 43.20, 43.20, 39.50, 40.00, 40.00, 40.40, 5518, 2.23, 85, 4923, 89.22
CUB, EQ, 07-Feb-2019, 185.50, 186.90, 190.50, 185.55, 188.60, 189.25, 188.85, 219587, 414.69, 2935, 100074, 45.57
CUBEXTUB, EQ, 07-Feb-2019, 12.45, 11.25, 12.75, 11.25, 12.60, 12.55, 11.65, 8813, 1.03, 53, 4698, 53.31
CUMMINSIND, EQ, 07-Feb-2019, 801.10, 797.00, 811.90, 762.35, 768.05, 769.70, 780.09, 1239848, 9671.96, 41591, 316492, 25.53
CUPID, EQ, 07-Feb-2019, 113.60, 113.05, 119.00, 113.05, 116.95, 117.10, 116.62, 16694, 19.47, 474, 10988, 65.82
CYBERMEDIA, EQ, 07-Feb-2019, 5.90, 5.65, 5.65, 5.65, 5.65, 5.65, 5.65, 240, 0.01, 1, 240, 100.00
CYBERTECH, EQ, 07-Feb-2019, 37.40, 37.20, 37.50, 36.40, 37.00, 37.10, 37.11, 19184, 7.12, 141, 14307, 74.58
CYIENT, EQ, 07-Feb-2019, 610.25, 614.10, 616.30, 601.00, 601.50, 605.05, 606.56, 116753, 708.18, 4878, 84382, 72.27
DAAWAT, EQ, 07-Feb-2019, 34.90, 35.00, 36.35, 34.50, 35.00, 35.00, 35.16, 710133, 249.68, 3699, 340762, 47.99
DABUR, EQ, 07-Feb-2019, 453.70, 453.50, 462.00, 453.00, 457.00, 459.80, 458.12, 2064428, 9457.62, 32314, 682827, 33.08
DALBHARAT, EQ, 07-Feb-2019, 1050.00, 1044.00, 1124.95, 1042.05, 1124.80, 1119.60, 1075.60, 26427, 284.25, 1301, 21453, 81.18
DALMIASUG, EQ, 07-Feb-2019, 96.95, 97.50, 97.85, 92.30, 93.10, 93.05, 94.81, 147499, 139.84, 4612, 58653, 39.77
DAMODARIND, EQ, 07-Feb-2019, 42.70, 42.00, 42.60, 41.45, 41.50, 41.65, 41.80, 696, 0.29, 18, 433, 62.21
DATAMATICS, EQ, 07-Feb-2019, 95.25, 96.00, 96.00, 90.90, 93.10, 92.85, 93.14, 43887, 40.88, 739, 26609, 60.63
DBCORP, EQ, 07-Feb-2019, 180.00, 180.00, 180.90, 177.85, 178.90, 178.95, 179.06, 23628, 42.31, 3951, 17426, 73.75
DBL, EQ, 07-Feb-2019, 321.50, 321.50, 343.50, 320.30, 330.00, 329.35, 333.43, 236865, 789.79, 8586, 80946, 34.17
DBREALTY, BE, 07-Feb-2019, 22.90, 23.85, 23.90, 22.00, 22.15, 22.55, 22.75, 82884, 18.86, 481, -, -
DBSTOCKBRO, EQ, 07-Feb-2019, 8.35, 8.35, 8.35, 8.35, 8.35, 8.35, 8.35, 10, 0.00, 1, 10, 100.00
DCAL, EQ, 07-Feb-2019, 194.25, 193.65, 198.45, 193.00, 198.00, 195.85, 196.25, 52599, 103.22, 2776, 40654, 77.29
DCBBANK, EQ, 07-Feb-2019, 179.55, 179.10, 182.20, 178.10, 180.00, 180.40, 180.47, 787347, 1420.89, 11546, 194693, 24.73
DCM, EQ, 07-Feb-2019, 66.15, 66.75, 67.00, 65.60, 66.60, 66.60, 66.62, 1915, 1.28, 55, 1555, 81.20
DCMSHRIRAM, EQ, 07-Feb-2019, 344.80, 340.80, 362.10, 335.35, 347.55, 350.15, 345.22, 55373, 191.16, 5054, 38490, 69.51
DCW, EQ, 07-Feb-2019, 13.80, 13.85, 14.50, 13.70, 14.00, 13.95, 14.03, 201235, 28.23, 1318, 75229, 37.38
DECCANCE, EQ, 07-Feb-2019, 369.00, 379.45, 379.50, 365.10, 369.00, 369.70, 371.29, 984, 3.65, 51, 526, 53.46
DEEPAKFERT, EQ, 07-Feb-2019, 116.25, 116.45, 120.70, 115.40, 119.50, 119.55, 118.72, 289169, 343.30, 3594, 146801, 50.77
DEEPAKNTR, EQ, 07-Feb-2019, 227.75, 226.00, 235.00, 225.50, 229.70, 230.75, 229.51, 446426, 1024.59, 3197, 387717, 86.85
DEEPIND, EQ, 07-Feb-2019, 106.20, 104.90, 106.20, 101.35, 105.00, 105.40, 104.46, 21356, 22.31, 382, 16213, 75.92
DELTACORP, EQ, 07-Feb-2019, 222.10, 224.45, 230.05, 222.20, 228.65, 229.30, 227.57, 740724, 1685.65, 7289, 276178, 37.28
DELTAMAGNT, EQ, 07-Feb-2019, 67.95, 70.00, 70.00, 70.00, 70.00, 70.00, 70.00, 51, 0.04, 4, 51, 100.00
DEN, EQ, 07-Feb-2019, 71.75, 71.80, 71.95, 71.60, 71.75, 71.80, 71.77, 338171, 242.71, 954, 139148, 41.15
DENABANK, EQ, 07-Feb-2019, 11.70, 11.75, 11.80, 11.60, 11.65, 11.65, 11.70, 4509180, 527.71, 2481, 3519881, 78.06
DENORA, EQ, 07-Feb-2019, 234.35, 238.20, 243.00, 232.50, 242.00, 239.20, 239.11, 3014, 7.21, 214, 2068, 68.61
DEVIT, SM, 07-Feb-2019, 70.00, 69.70, 70.70, 69.70, 70.70, 70.70, 70.20, 3000, 2.11, 2, 3000, 100.00
DFMFOODS, EQ, 07-Feb-2019, 194.90, 198.80, 204.00, 195.00, 201.00, 200.80, 200.59, 5159, 10.35, 139, 3925, 76.08
DHAMPURSUG, EQ, 07-Feb-2019, 181.20, 178.00, 181.70, 175.15, 178.25, 178.15, 178.95, 411018, 735.52, 13884, 131545, 32.00
DHANBANK, EQ, 07-Feb-2019, 15.85, 15.50, 16.00, 15.45, 15.75, 15.95, 15.86, 198594, 31.50, 451, 155621, 78.36
DHANUKA, EQ, 07-Feb-2019, 409.20, 414.95, 414.95, 405.20, 408.00, 406.65, 409.01, 5042, 20.62, 443, 2533, 50.24
DHARSUGAR, EQ, 07-Feb-2019, 10.25, 10.25, 10.70, 9.80, 10.25, 10.00, 10.30, 17977, 1.85, 137, 14680, 81.66
DHFL, EQ, 07-Feb-2019, 119.35, 120.00, 122.75, 114.55, 115.45, 115.70, 118.46, 18215871, 21578.28, 122571, 2331731, 12.80
DHFL, N2, 07-Feb-2019, 900.00, 900.00, 900.00, 900.00, 900.00, 900.00, 900.00, 10, 0.09, 2, 10, 100.00
DHFL, N4, 07-Feb-2019, 799.98, 797.99, 797.99, 797.99, 797.99, 797.99, 797.99, 1, 0.01, 1, 1, 100.00
DHFL, N6, 07-Feb-2019, 646.35, 620.00, 675.00, 620.00, 675.00, 675.00, 649.16, 341, 2.21, 13, 304, 89.15
DHFL, N8, 07-Feb-2019, 901.16, 895.00, 910.00, 895.00, 910.00, 910.00, 900.26, 583, 5.25, 23, 528, 90.57
DHFL, NA, 07-Feb-2019, 760.00, 755.00, 769.00, 720.00, 750.00, 721.61, 725.68, 248, 1.80, 8, 247, 99.60
DHFL, NC, 07-Feb-2019, 657.50, 669.90, 670.00, 650.00, 660.00, 660.17, 662.85, 130, 0.86, 11, 130, 100.00
